Date,V,C,CG,BAC,CB,PYPL,AXP,DFS,CME,USB,EVR,SPGI,WFC,GS,MCO,MS-PF,JPM,FDS,APAM,MMC,BX,KKR,ARES,MFG,BLK
1973-03-15,,,,,,,0.4476664662361145,,,,,0.0201370269060134,0.0029262050520628,,,,,,,0.0751340761780738,,,,,
1973-03-16,,,,,,,0.4441277086734772,,,,,0.0197218284010887,0.0029197465628385,,,,,,,0.074840597808361,,,,,
1973-03-19,,,,,,,0.4379347562789917,,,,,0.0184762347489595,0.0029262050520628,,,,,,,0.0754275694489479,,,,,
1973-03-20,,,,,,,0.4335112869739532,,,,,0.0184762347489595,0.0028939084149897,,,,,,,0.0739601626992225,,,,,
1973-03-21,,,,,,,0.4228945076465606,,,,,0.0182686373591423,0.0028939084149897,,,,,,,0.0739601626992225,,,,,
1973-03-22,,,,,,,0.4060849547386169,,,,,0.0182686373591423,0.002880988875404,,,,,,,0.0730796530842781,,,,,
1973-03-23,,,,,,,0.4131626486778259,,,,,0.0186838302761316,0.0028745289891958,,,,,,,0.0727861523628234,,,,,
1973-03-26,,,,,,,0.4052002429962158,,,,,0.0184762347489595,0.0028939084149897,,,,,,,0.0757210701704025,,,,,
1973-03-27,,,,,,,0.4140474200248718,,,,,0.0190990231931209,0.0028939084149897,,,,,,,0.076601542532444,,,,,
1973-03-28,,,,,,,0.4184709191322326,,,,,0.0195142216980457,0.0029326642397791,,,,,,,0.0777755379676818,,,,,
1973-03-29,,,,,,,0.4228945076465606,,,,,0.019929414615035,0.0029391238931566,,,,,,,0.0786560103297233,,,,,
1973-03-30,,,,,,,0.4140474200248718,,,,,0.0197218284010887,0.0029197465628385,,,,,,,0.0786560103297233,,,,,
1973-04-02,,,,,,,0.3919293880462646,,,,,0.0195142216980457,0.002880988875404,,,,,,,0.0771885365247726,,,,,
1973-04-03,,,,,,,0.3821978867053985,,,,,0.0188914313912391,0.002880988875404,,,,,,,0.076601542532444,,,,,
1973-04-04,,,,,,,0.3600797057151794,,,,,0.0190990231931209,0.0029068286530673,,,,,,,0.0771885365247726,,,,,
1973-04-05,,,,,,,0.3645033836364746,,,,,0.0193066298961639,0.002880988875404,,,,,,,0.0771885365247726,,,,,
1973-04-06,,,,,,,0.3830823302268982,,,,,0.0188914313912391,0.002880988875404,,,,,,,0.0774820297956466,,,,,
1973-04-09,,,,,,,0.3919293880462646,,,,,0.0188914313912391,0.0029197465628385,,,,,,,0.0771885365247726,,,,,
1973-04-10,,,,,,,0.4140474200248718,,,,,0.0176458414644002,0.0029455856420099,,,,,,,0.0760146006941795,,,,,
1973-04-11,,,,,,,0.4043155312538147,,,,,0.0168154370039701,0.0029585061129182,,,,,,,0.0804169550538063,,,,,
1973-04-12,,,,,,,0.4078544974327087,,,,,0.0174382477998733,0.0029326642397791,,,,,,,0.081884428858757,,,,,
1973-04-13,,,,,,,0.3972377181053161,,,,,0.0170230418443679,0.0029197465628385,,,,,,,0.081884428858757,,,,,
1973-04-16,,,,,,,0.3813132047653198,,,,,0.0178534407168626,0.0029326642397791,,,,,,,0.0815909430384635,,,,,
1973-04-17,,,,,,,0.3645033836364746,,,,,0.0178534407168626,0.0029455856420099,,,,,,,0.0827648788690567,,,,,
1973-04-18,,,,,,,0.3786585628986358,,,,,0.0176458414644002,0.0029714230913668,,,,,,,0.0827648788690567,,,,,
1973-04-19,,,,,,,0.3839668929576874,,,,,0.0184762347489595,0.0029843435622751,,,,,,,0.0874607786536216,,,,,
1973-04-23,,,,,,,0.3653882443904876,,,,,0.0176458414644002,0.0029843435622751,,,,,,,0.0851128175854682,,,,,
1973-04-24,,,,,,,0.3645033836364746,,,,,0.0168154370039701,0.0029972631018608,,,,,,,0.0812974646687507,,,,,
1973-04-25,,,,,,,0.3574257791042328,,,,,0.0168154370039701,0.0029972631018608,,,,,,,0.0798299461603164,,,,,
1973-04-26,,,,,,,0.3565407693386078,,,,,0.0166078452020883,0.0029585061129182,,,,,,,0.0815909430384635,,,,,
1973-04-27,,,,,,,0.3415007591247558,,,,,0.0164002571254968,0.0029197465628385,,,,,,,0.0798299461603164,,,,,
1973-04-30,,,,,,,0.3441547453403473,,,,,0.0166078452020883,0.0029197412077337,,,,,,,0.081884428858757,,,,,
1973-05-01,,,,,,,0.3706962466239929,,,,,0.015362256206572,0.0029392493888735,,,,,,,0.0810039490461349,,,,,
1973-05-02,,,,,,,0.3857364952564239,,,,,0.0164002571254968,0.0029197412077337,,,,,,,0.0801234692335128,,,,,
1973-05-03,,,,,,,0.3990072906017303,,,7.766481576254591e-05,,0.0168154370039701,0.0029457504861056,,,,,,,0.0810039490461349,,,,,
1973-05-04,,,,,,,0.4078544974327087,,,7.90684498497285e-05,,0.0172306522727012,0.0029717641882598,,,,,,,0.0798299461603164,,,,,
1973-05-07,,,,,,,0.3821978867053985,,,7.766481576254591e-05,,0.0170230418443679,0.0029197412077337,,,,,,,0.0804169550538063,,,,,
1973-05-08,,,,,,,0.3910448849201202,,,7.90684498497285e-05,,0.0166078452020883,0.0029717641882598,,,,,,,0.0810039490461349,,,,,
1973-05-09,,,,,,,0.3857364952564239,,,7.90684498497285e-05,,0.0164002571254968,0.0029717641882598,,,,,,,0.0786560103297233,,,,,
1973-05-10,,,,,,,0.3866212666034698,,,7.90684498497285e-05,,0.015362256206572,0.0029197412077337,,,,,,,0.0798299461603164,,,,,
1973-05-11,,,,,,,0.3777740895748138,,,7.90684498497285e-05,,0.0155698610469698,0.0029197412077337,,,,,,,0.0833518654108047,,,,,
1973-05-14,,,,,,,0.3574257791042328,,,7.90684498497285e-05,,0.0155698610469698,0.002893729135394,,,,,,,0.0804169550538063,,,,,
1973-05-15,,,,,,,0.3698115646839142,,,7.90684498497285e-05,,0.015362256206572,0.002893729135394,,,,,,,0.0798299461603164,,,,,
1973-05-16,,,,,,,0.3698115646839142,,,7.90684498497285e-05,,0.0151546616107225,0.002893729135394,,,,,,,0.0801234692335128,,,,,
1973-05-17,,,,,,,0.3574257791042328,,,7.90684498497285e-05,,0.014531860128045,0.0028221989050507,,,,,,,0.0815909430384635,,,,,
1973-05-18,,,,,,,0.3468086719512939,,,7.90684498497285e-05,,0.0139090744778513,0.0028221989050507,,,,,,,0.0789495036005973,,,,,
1973-05-21,,,,,,,0.3468086719512939,,,7.90684498497285e-05,,0.013493875041604,0.0027961884625256,,,,,,,0.0786560103297233,,,,,
1973-05-22,,,,,,,0.3530020415782928,,,7.90684498497285e-05,,0.0147394649684429,0.0027961884625256,,,,,,,0.0798299461603164,,,,,
1973-05-23,,,,,,,0.3591949641704559,,,8.093987707979977e-05,,0.014947067014873,0.0027961884625256,,,,,,,0.0810039490461349,,,,,
1973-05-24,,,,,,,0.396353155374527,,,7.90684498497285e-05,,0.0161926504224538,0.0027961884625256,,,,,,,0.0827648788690567,,,,,
1973-05-25,,,,,,,0.3919293880462646,,,7.90684498497285e-05,,0.0164002571254968,0.0027961884625256,,,,,,,0.0877542123198509,,,,,
1973-05-29,,,,,,,0.3910448849201202,,,7.90684498497285e-05,,0.0161926504224538,0.0028221989050507,,,,,,,0.0892217978835105,,,,,
1973-05-30,,,,,,,0.3777740895748138,,,7.90684498497285e-05,,0.0157774612307548,0.0028482093475759,,,,,,,0.0839389041066169,,,,,
1973-05-31,,,,,,,0.361849308013916,,,7.90684498497285e-05,,0.014947067014873,0.0028742186259478,,,,,,,0.084525890648365,,,,,
1973-06-01,,,,,,,0.361849308013916,,,7.90684498497285e-05,,0.014531860128045,0.002893729135394,,,,,,,0.0830584242939949,,,,,
1973-06-04,,,,,,,0.3547713756561279,,,7.90684498497285e-05,,0.0147394649684429,0.002893729135394,,,,,,,0.0798299461603164,,,,,
1973-06-05,,,,,,,0.3742352128028869,,,7.766481576254591e-05,,0.014947067014873,0.0029457504861056,,,,,,,0.0810039490461349,,,,,
